EURUSD,D,20151108,000000,1.0735000,1.0738000,1.0720900,1.0723800,6713
EURUSD,D,20151109,000000,1.0723700,1.0790000,1.0718000,1.0755200,1488748
EURUSD,D,20151110,000000,1.0755900,1.0764100,1.0671000,1.0714100,1555283
EURUSD,D,20151111,000000,1.0714200,1.0773700,1.0703000,1.0742400,1453789
EURUSD,D,20151112,000000,1.0742100,1.0830300,1.0689000,1.0808500,1862044
EURUSD,D,20151113,000000,1.0809400,1.0823400,1.0711000,1.0750200,1756596
EURUSD,D,20151114,000000,1.0750400,1.0774600,1.0745800,1.0768700,45064
EURUSD,D,20151115,000000,1.0730000,1.0776000,1.0724100,1.0725000,6148
EURUSD,D,20151116,000000,1.0728000,1.0758100,1.0673000,1.0684000,1307458
EURUSD,D,20151117,000000,1.0684700,1.0692000,1.0628000,1.0646400,1581887
EURUSD,D,20151118,000000,1.0646200,1.0692600,1.0615000,1.0651700,1531862
EURUSD,D,20151119,000000,1.0651700,1.0763000,1.0649000,1.0732900,1868256
EURUSD,D,20151120,000000,1.0733000,1.0741000,1.0638000,1.0645200,1739870
EURUSD,D,20151121,000000,1.0645100,1.0650100,1.0638000,1.0641900,35022
EURUSD,D,20151122,000000,1.0641200,1.0646000,1.0634000,1.0637000,517
EURUSD,D,20151123,000000,1.0636000,1.0656700,1.0591700,1.0626900,1648472
EURUSD,D,20151124,000000,1.0626700,1.0673400,1.0618700,1.0645000,1755383
EURUSD,D,20151125,000000,1.0645000,1.0690000,1.0565000,1.0617000,1909816
EURUSD,D,20151126,000000,1.0616300,1.0631000,1.0597000,1.0606200,1246597
EURUSD,D,20151127,000000,1.0606500,1.0638000,1.0566000,1.0593400,1407277
EURUSD,D,20151128,000000,1.0593100,1.0597000,1.0587400,1.0587400,25540
EURUSD,D,20151129,000000,1.0589000,1.0596400,1.0583000,1.0587700,7061
EURUSD,D,20151130,000000,1.0587600,1.0595000,1.0555000,1.0566200,1464386
EURUSD,D,20151201,000000,1.0566200,1.0637100,1.0560200,1.0631800,1592174
EURUSD,D,20151202,000000,1.0631100,1.0637000,1.0549900,1.0614500,1769572
EURUSD,D,20151203,000000,1.0614600,1.0981100,1.0520000,1.0948900,2343016
EURUSD,D,20151204,000000,1.0950000,1.0959000,1.0835000,1.0873600,2366075
EURUSD,D,20151205,000000,1.0873800,1.0885600,1.0868900,1.0881800,33518
EURUSD,D,20151206,000000,1.0859000,1.0877200,1.0859000,1.0865500,936
EURUSD,D,20151207,000000,1.0865800,1.0887000,1.0793000,1.0846200,1571429
EURUSD,D,20151208,000000,1.0846100,1.0902700,1.0828000,1.0894200,1824916
EURUSD,D,20151209,000000,1.0894300,1.1042800,1.0878200,1.1018100,2094601
EURUSD,D,20151210,000000,1.1018600,1.1030000,1.0923000,1.0946000,1870957
EURUSD,D,20151211,000000,1.0945900,1.1030800,1.0924600,1.0988000,2024276
EURUSD,D,20151212,000000,1.0989100,1.0996800,1.0978600,1.0986500,47179
EURUSD,D,20151213,000000,1.0978400,1.0985000,1.0974000,1.0974800,4096
EURUSD,D,20151214,000000,1.0974700,1.1050000,1.0943900,1.0985600,2015879
